AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,NO,PT,SE
0.1662125,-0.018298397,0.046904176,0.4513193,-0.4999574,0.26144513,-0.30639777,-0.5067471,-0.1432374,-0.34142905,0.4075605,0.58057564,-0.8162771,0.3291949,-0.49292573
0.16507508,-0.11038541,-0.012238779,0.54302365,-0.46359286,0.08470767,-0.2924182,-0.5387627,-0.28439924,-0.46258652,0.34857097,0.750707,-0.75114614,0.31492746,-0.4896664
-0.10188238,-0.03990802,0.0013333944,0.23750909,-0.6894238,0.038998477,-0.34382114,-0.54649687,-0.15876192,-0.5226959,0.26775938,0.35408357,-0.71699166,0.08575941,-0.6130375
-1.0824263,-1.0854871,-0.9674017,-1.228077,-1.5647678,-1.0676401,-0.7541984,-1.0398216,-0.43236333,-1.2823788,-0.8507147,-0.7529665,-0.878984,-1.210615,-1.0014155
-1.2617601,-1.4423002,-0.96862596,-1.8522351,-1.5616922,-1.7090737,-0.7896088,-1.2382272,-0.7349248,-1.714547,-1.5934728,-1.1089473,-0.87485784,-1.8984538,-0.9694804
0.15117322,0.02890328,0.206651,-1.7051142,-0.29264426,-0.07919491,-0.09424065,-0.52721983,0.04573328,-0.44648585,0.068044394,0.38335806,-0.43461457,-0.3689865,-0.30290267
0.507145,0.1625863,0.2978137,0.33392444,-0.117369324,0.19751124,0.007763595,-0.4309668,0.012201984,-0.2683055,0.307871,0.4360231,-0.3323901,-0.0724429,-0.14273514
0.48073146,0.12529641,0.48638618,0.5838075,-0.262547,0.15001754,0.14547475,-0.38312867,-0.1263062,-0.13789017,0.35571328,0.25853035,-0.327115,-1.2577949,-0.08461119
0.6133465,0.33583367,0.50809187,0.8042044,-0.26652068,0.15707697,0.2293541,-0.26230252,0.053495124,-0.15640594,0.34517255,0.5953831,-0.29607952,-0.10541174,-0.13861834
0.4466507,0.0215506,0.59249103,0.53331035,-0.4895253,-0.092825964,0.17448391,-0.18690772,0.2604104,-0.31231424,0.26717892,0.57716507,-0.42727038,-0.15092945,-0.2472372
-0.56510866,-0.70775473,0.04611237,-0.89467484,-1.6360341,-1.1343474,-0.32133746,-0.6805249,-0.5667751,-1.062336,-0.9562089,-0.6385131,-0.60335326,-1.3006446,-0.5770137
-1.1009617,-1.030731,-0.29602098,-1.4096605,-1.5128994,-1.7688729,-0.39907154,-0.8210407,-0.88893944,-1.4786724,-1.6409453,-1.0441746,-0.46908095,-1.8384943,-0.515827
0.63495755,0.5163937,0.95766,0.46520662,-9.2951996e-05,-0.24503249,0.22911732,0.06624439,0.09249425,-0.36598256,0.09530916,0.5489704,-0.019913603,-0.3553549,0.02501926
0.77890486,0.7597119,1.0122703,0.74247885,0.2804228,-0.20843934,0.29757997,0.20963055,0.24872267,-0.20189029,0.41879135,0.6494976,0.066464394,-0.14802425,0.14719638
0.8744065,0.816297,1.0222685,0.7792083,0.3027795,-1.4760417,0.33755988,0.32154655,0.21038738,-0.15828408,0.32169268,0.7685273,0.14215238,-0.10779974,0.29537934
0.7789893,0.5336572,1.0771548,0.84243053,0.11371166,-0.27807075,0.5122929,0.4041341,0.2381912,-0.09763854,0.5173365,0.752327,0.20989643,-0.18657273,0.2678838
0.4873452,0.74622613,0.7026458,0.5984023,-0.5930802,-0.37694228,0.54041606,0.28598735,0.18941352,-0.06798676,0.52420986,0.657797,0.28902867,-0.3123725,0.17029423
-0.6957441,-0.4648421,-0.032791562,-0.85306984,-1.5429066,-1.3601414,-0.04247466,-0.46952087,-0.32080773,-0.98169905,-0.8788801,-0.3521365,-0.055613365,-1.2782769,-0.38803017
-1.2706487,-1.1286265,-0.51750845,-1.519104,-1.2605714,-1.8786806,-0.29266116,-0.76131326,-0.56379956,-1.3328271,-1.6725096,-1.0710616,-0.16545516,-1.8042473,-0.33968487
0.59889716,0.31182677,0.6081661,0.5301908,0.105440095,-0.11422595,0.29182592,-0.08437722,0.03028102,-0.2983598,0.007919164,0.60598457,0.056001566,-0.20912208,0.19503589
0.7374521,0.4715074,0.455144,0.7598457,0.29939488,0.041205592,0.23465177,0.011684517,0.15062027,0.036265,0.34078982,0.8591925,-0.029665872,0.04870527,0.121190235
0.8000529,0.68334514,0.7828985,0.83953184,0.18689741,-0.0004474706,0.36873162,0.19451669,0.41826898,0.1873431,0.3604667,0.86982197,-0.08329391,0.08209311,0.058289252
0.81610316,0.75097877,0.6775712,0.8745058,-0.10191489,-0.044851873,0.44773334,0.2653434,1.0846851,0.14964099,0.32462895,0.9620786,0.050000593,0.04659633,0.111088224
0.65168226,0.71543497,0.85494465,0.66128355,-0.25293633,-0.09716898,0.5318042,0.30098438,0.3082923,0.08792154,0.20449677,0.7727906,0.14211425,-0.081088156,0.07965897
-0.5994002,-0.19073366,-0.050649565,-0.7910601,-1.1386393,-1.0580798,0.16587202,-0.15759128,-0.5184906,-0.88630265,-1.0101,-0.3623969,-0.0011610156,-1.1510254,-0.1547757
-1.0177615,-0.43299603,-0.04660425,-1.3506442,-1.064169,-1.6415346,-0.06500226,-0.36620393,-0.48001164,-1.2535313,-1.5989325,-0.8558532,0.0029419784,-1.7926755,-0.14727311
0.49859306,1.0212696,0.6443734,0.73718643,0.38301566,-0.0546707,0.47405007,0.16109146,0.46980873,0.059879825,0.19605076,0.9218908,0.31169227,-0.25571597,0.43601787
0.5629207,1.0915432,0.92841786,0.8053346,0.6496229,0.087043785,0.5314267,0.13475785,0.606354,0.36941496,0.48595795,1.0112484,0.35260487,0.03667278,0.5597117
-0.79120326,0.9316597,1.1101217,0.73557013,0.5251875,0.035558462,0.6798348,0.16210023,0.120100595,0.2367182,0.455193,0.92945075,0.28606486,0.0043750037,0.51628405
0.4811106,0.8544799,1.0620607,0.7902857,0.19426619,0.015362486,0.51282346,0.2013239,0.0874659,0.20371184,0.31723425,0.9886532,0.041846108,0.052218527,0.22654945
0.36770537,0.66665,0.92573166,0.6648643,-0.41446248,-0.07386289,0.30248508,0.21909381,0.18434903,0.1303202,0.21391916,1.0012724,0.012787143,-0.019270968,-0.024885567
-0.63710356,-0.48421824,-0.030918298,-0.8531326,-1.5126107,-1.2564539,0.01120066,-0.27872232,-0.28631514,-0.8068725,-1.0387784,-0.38047305,-0.12018402,-1.2509303,-0.2907495
-1.1342843,-1.0231755,-0.63299847,-1.5163001,-1.0907092,-1.9835727,-0.12821461,-0.53851587,-0.12068797,-1.2978082,-1.7942147,-0.7684281,0.09317166,-1.9585394,-0.2413926
-0.08734863,-0.377264,1.1883641,-0.33524236,0.43417355,-1.1361252,0.58590984,-0.16368583,0.5801728,-1.2177074,-0.8898416,0.707194,0.15735804,-0.938715,0.45963535
-0.99977344,-0.86479443,0.29046747,-0.54528826,0.028442148,-1.78828,0.7856158,-0.35297874,1.1069211,-0.047458418,-1.7325335,0.98242885,0.30462873,-1.8352258,0.47118425
0.64317226,0.30118474,0.63807154,0.9939972,0.4565308,-0.23022565,0.93347895,0.35492104,0.66560936,0.368073,0.043832622,0.9352774,0.538606,-0.33942616,0.8985365
0.91442716,0.80703545,0.18306866,1.133641,0.87282735,-0.06066183,0.97905433,0.6903533,1.0187685,0.38685682,0.4403358,1.0324793,0.85696673,-0.12393144,0.96736634
0.8304681,0.8380285,0.13887069,0.8420013,0.54380053,0.12241882,1.0722854,0.7716557,0.8875114,0.17392562,0.35324866,1.0416592,0.89172876,-0.0799007,0.9552557
-0.20871583,-0.19036807,-0.27091274,-0.46959966,-0.58135957,-0.9526287,0.81357765,0.07986318,0.2496638,-0.63795,-0.81272304,-0.12780468,0.6348725,-1.2135619,0.3850448
-0.5094593,-0.5053004,-0.5127519,-1.0545268,-0.84823054,-1.6730255,0.87915915,0.07279859,0.31082833,-0.8782523,-1.5464377,-0.53051054,0.760873,-1.8734673,0.62494504
1.3047744,1.0932902,0.61973876,0.92841977,0.978135,0.05426354,1.5479367,1.1400808,1.0188669,0.49687824,0.1575457,1.1999675,1.4855859,-0.23082688,1.6046506
1.5555131,1.2008128,0.9680564,1.1852933,1.4730091,0.4944994,1.474525,1.3435723,1.6661081,0.78669006,0.52218217,1.3064066,1.6531868,0.29563275,1.5472432
1.5819267,1.38381,0.94224656,1.2476062,1.4816408,0.5161426,1.3679622,1.2657244,1.5354601,0.68914664,0.60266566,1.4525505,1.5662788,0.44384113,1.6175905
1.425678,1.0472262,0.78425074,1.2324436,1.5286524,0.5425588,1.4112159,1.053938,1.0774955,0.5327022,0.6921007,1.3572245,1.5242567,0.42123613,1.4308268
1.3166116,-0.077685356,0.8672348,1.1586684,1.1285837,0.48415044,1.5545844,0.3824737,1.082622,0.69773394,0.5662143,1.1733083,1.4947633,0.3031323,1.3869071
0.44269094,0.24715878,-0.04262292,-0.23020014,-0.11336774,-0.6688853,1.0520041,0.6282695,0.350598,-0.4491698,-0.75126886,0.1401541,1.021271,-0.7261541,0.8592533
-0.0069706715,-0.05225706,-0.34903342,-0.81810826,-0.3084856,-1.3519142,0.6771959,0.2693116,0.13641417,-0.8154598,-1.5135951,-0.2657632,0.52623504,-1.4668015,0.67326206
1.5435071,1.2680408,0.8192132,1.1504585,1.0023165,0.3348827,1.246989,1.0726075,0.6883672,0.27589673,0.4822898,1.3724868,0.716626,0.07920918,1.1531469
1.5106481,1.280308,0.5025406,1.4023054,0.8623575,0.6613831,1.1547482,1.0801548,0.6297748,0.48305824,0.849618,1.3555192,0.52122855,0.30431974,0.89271986
1.3645939,1.0135921,0.36534894,1.2672784,0.8060809,0.61604613,0.91681385,0.8636714,0.4579059,0.42536473,0.79661065,1.2678382,0.6113093,0.2966729,0.86776745
1.2513994,0.906637,0.1196593,1.2649037,0.75102484,0.63919497,0.71193165,0.7313414,0.028702939,0.086311474,0.73366743,1.2975391,0.7423502,0.37840673,0.7711328
0.9836412,0.9859294,0.12805215,1.1364509,0.5211429,0.5684449,0.75549275,0.77278525,1.2307298,0.81486624,0.64757246,1.297994,0.78855354,0.39425203,0.6500101
0.034776837,0.020738501,-0.023773154,-0.30554122,-0.51996183,-0.582813,0.19040847,0.36650297,0.9109952,0.061355453,-0.5676635,0.06759371,0.54554206,-0.61640257,0.28166664
-0.56510866,-0.5268301,-0.56838655,-0.8498804,-0.70080227,-1.071123,-0.008412848,-0.019645425,0.73317444,-0.20564738,-1.412669,-0.30376333,0.55504274,-1.0775039,0.18826368
0.8645069,0.609131,0.7980777,1.0573521,0.7303935,0.5748667,0.33238852,0.522394,1.6203598,1.2625989,0.47231215,1.1281744,0.9098878,0.37242937,0.59094435
0.96965545,0.7862779,0.47962266,1.0859224,0.64507985,0.8058489,0.36257058,0.7526747,1.5938643,1.2611225,0.7079666,1.1249064,0.7842478,0.64671004,0.43010247
1.0738769,1.0002273,0.53705806,1.0558305,0.6369913,0.8348888,0.4312151,0.73734254,1.7269231,1.3769135,0.68977016,1.2570096,0.586104,0.8581751,0.45835704
1.0745512,0.66015035,0.6985479,1.1860452,0.7766912,0.89650804,0.6693046,0.7028191,1.557429,1.3350519,0.66910034,1.2387916,0.84068257,1.3243324,0.9022035
0.9752581,0.78749657,0.4981108,1.0528939,0.31283864,0.9786095,0.9705393,0.8142835,1.3611082,1.1563346,0.5976685,1.1710627,0.6151437,1.3149817,0.8955577
-0.112751104,0.3087802,-0.3498595,-0.3331204,-1.1698288,-0.09192296,0.41133806,0.36031094,1.0230079,0.34056744,-0.7054456,0.22996661,0.26666495,0.09446113,0.16683798
-0.5440031,-0.111604035,-0.70979774,-0.9736914,-1.0864567,-0.817379,0.52193016,0.20279998,0.7773893,-0.21329519,-1.4787838,-0.35480833,0.49350303,-0.6569757,0.5400846
1.6088457,1.0522625,0.60790676,1.1723533,1.0441368,0.7328924,1.2853175,1.2226256,1.5655681,1.0363847,0.3992738,1.2449872,1.1866978,0.8602276,1.3755828
1.9009525,1.6514598,1.16117,1.4565028,0.99156195,1.0056708,1.445087,1.7723565,1.9232708,1.2491815,0.9564167,1.4892431,1.1356561,1.2045803,1.060137
1.7082647,1.761055,1.1981292,1.559493,0.86978084,0.9458293,0.9564252,1.8200622,1.7155043,1.3812069,1.0225904,1.5580232,1.1177559,1.1866817,1.0455396
1.5503316,1.7393636,1.3551556,1.5397005,0.77143824,0.9750835,1.007916,1.868138,1.7130574,1.582465,0.94466376,1.4651412,1.0639039,-0.2338712,1.1065995
1.3857418,1.4187027,1.0408046,1.1820221,0.63570046,0.8601299,1.2531885,1.8543439,1.6609361,1.3613491,0.865745,1.2739774,1.1459006,0.47759968,1.2510736
0.4261351,0.41918752,0.37405142,-0.21223298,-0.37866667,-0.15722613,1.0994861,1.1955093,0.9519295,0.29884017,-0.37172553,0.2118052,0.9620559,-0.10359577,1.086003
0.056261513,0.13512632,0.19521832,-0.6495727,-0.7377867,-0.83016413,1.1273018,1.0433375,0.8694147,-0.22107665,-1.1762155,-0.18325546,0.6918959,-0.9060399,0.74674284
1.7233039,1.7023983,1.4523848,1.3334497,0.62334245,0.2597614,1.054818,1.579925,1.9780272,1.1335248,0.6335654,1.4365494,0.8255437,0.4720266,1.0539128
1.7620603,1.8759712,1.4556011,1.6445597,1.0983522,-0.5546049,1.2732645,1.6054013,1.738889,1.1407701,0.8886357,1.6360118,1.189587,0.6786731,1.534767
1.7185855,1.5649785,1.6469587,1.7245929,0.8923031,0.29996657,1.2181658,1.6471062,1.1231809,1.0009632,0.79314435,1.6411277,0.94633365,0.7536055,1.3174727
0.34457776,1.3916093,1.2799827,1.4629889,0.64459246,-0.7877949,0.902161,1.6157606,1.1438404,0.7905808,-0.99210536,1.555721,0.5820909,-0.65859604,0.68002045
0.83990467,1.3606153,1.3077481,1.1480079,0.27859455,-0.06468974,1.1447012,1.4963443,0.86246794,0.67774254,0.025046987,1.4569278,0.59396577,0.15307276,0.6062169
0.08461319,0.39185035,0.34282407,-0.33464852,-0.7735349,-0.59341997,1.1581304,1.0223624,0.38613763,-0.08596556,-0.54584146,0.37818488,0.4940884,-0.5824836,0.48597866
-0.24789375,-0.19057085,0.033110343,-0.7380556,-0.6953628,-0.9740428,1.2646554,0.7543063,0.2601331,-0.48459128,-1.0830543,-0.12587222,0.6497101,-1.1226026,0.7476135
1.456978,1.5024631,1.3333647,1.1721703,1.0380356,0.7576887,1.8915114,1.4621166,1.3665936,0.86799836,0.7926814,1.5135149,1.2324396,0.6320866,1.6715417
1.6639051,1.6496319,1.5574596,1.3433335,1.192882,1.115221,1.6893141,1.5180821,1.2319399,0.9729208,1.1681031,1.6131042,1.1621366,1.0402607,1.3830854
1.5225279,1.537072,1.5360304,1.2670635,1.2804974,1.2058225,1.5509092,1.4727913,0.7931021,1.0687196,1.2204125,1.5490137,1.4224074,1.1799777,1.5128632
1.6317205,1.588376,1.5084559,1.3356225,1.2903619,1.2457696,1.4033679,1.5550517,1.0417054,1.0441662,1.1785603,1.67404,1.4353273,1.4744828,1.8165776
1.6420838,1.3155671,1.5831832,1.1082975,1.2368808,1.1659755,1.4597665,1.3204982,0.93022126,0.92529017,1.1456327,1.4693191,1.1041236,1.4834913,1.4983921
0.61793864,0.6285071,0.75994456,-0.19928055,-0.13540317,-0.05940072,0.98934156,1.0333601,0.49141032,0.0936912,-0.17106767,0.46836713,0.7561716,0.07859458,0.8040238
0.069068395,0.26690048,0.30171505,-0.8176156,-0.34638387,-0.53397894,0.6301799,1.0213423,0.5293515,-0.40918624,-0.8736472,-0.068773426,0.7825314,-0.5919742,0.552167
1.7161843,1.4027387,1.4565718,0.9671131,1.0507979,1.2916079,1.0231488,1.7779411,1.1557794,0.9900953,0.967504,1.4783006,0.91106904,1.1159116,0.8978061
1.8598788,1.60174,1.4510217,1.1395456,1.0694289,1.2920378,0.75241464,1.8190844,1.0059422,1.470163,1.0896386,1.7481072,0.8256265,1.4573101,0.9092984
1.6938998,1.3308399,1.5619093,1.096204,0.85098827,1.1634532,0.6611464,1.7481763,1.1552147,1.0604012,0.7418776,1.7479366,0.8340196,1.5185413,1.1058692
1.5336493,1.3345367,1.332317,0.7778762,0.7499297,0.9363833,0.51994467,1.4716266,0.9332236,0.85471535,0.6707826,1.5507756,0.8825176,1.3064543,0.8486455
0.9081921,0.5148095,0.74596107,0.06908064,-0.010362986,0.38588092,0.15005042,1.205226,0.77410036,0.53001904,0.1659499,1.2216247,0.8327608,0.6638819,0.6104595
-0.2667669,-0.7628366,0.020131743,-1.1662569,-1.1185756,-1.078247,-0.3220025,0.47299403,0.2506856,-0.26964748,-1.2767378,0.04900597,0.4399933,-0.9842188,-0.024197018
-0.6751441,-1.5375565,-0.36747015,-1.6857136,-1.1512005,-2.1099074,-0.56925434,-0.0005553103,-0.7439954,-1.2076445,-2.0880506,-0.64911395,0.24715716,-1.8157208,-0.033554174
-0.68289524,-0.70950174,-0.38033563,-1.5932704,-1.3344839,-1.3507103,-0.39728507,0.47143617,-0.70287246,-1.3286682,-1.9764489,-0.583915,0.45596722,-0.4212435,0.0713977
0.22687511,-0.07488252,0.20165734,-0.50390404,-0.5593805,-0.03635262,0.33570066,0.9784538,0.2750383,-0.9804915,-0.7219764,0.55772465,0.7673391,0.3485248,0.812046
0.3023667,0.39440948,0.48827487,-0.64997053,-0.36510265,0.034941677,0.912199,1.2701523,0.8833166,-0.5029726,-0.5575096,0.851121,0.88963884,0.39863765,0.99965274
0.5202041,0.52094257,0.71585,-0.66564465,-0.5237723,0.07368484,0.8775106,1.6145805,0.946534,-0.21624646,-0.47001827,0.90881664,0.75108486,0.3940147,0.54261357
0.47896212,0.40732688,0.57181716,-0.66735625,-0.6034066,0.041305702,0.72637105,1.8359591,0.74708474,-0.35363898,-0.6032828,0.80845994,0.5387168,0.34941846,0.37367898
-0.11548951,0.18244986,0.3453886,-1.168499,-1.3919328,-0.7948039,0.2568273,1.8000878,0.23877352,-0.7819165,-1.2572795,0.069895856,0.19532377,-0.55619836,-0.24715291
-0.41800183,-0.39018142,-0.19666483,-1.9773782,-1.5401007,-1.7156527,0.38642964,1.4907051,-0.5076365,-1.2060344,-1.9427646,-0.58405685,0.3614383,-1.2464956,0.04492791
0.95529,0.58942926,0.11901888,0.11678625,0.5806967,0.23837553,1.3687906,1.9672489,-0.10644405,-0.5432242,-0.5892001,0.9568208,1.3344166,0.8687337,1.5335723
1.2032485,1.3987173,1.1019648,1.064362,0.6150628,0.98428553,1.7628431,2.3931475,0.85016173,1.030078,-0.10501193,1.320532,1.4104465,1.4187272,1.7477899
1.3212453,1.4504279,1.1813092,1.2377921,0.6725977,0.91575736,2.3548234,2.488138,0.9242787,1.2383136,-0.086428195,1.3041611,1.6334958,1.3081654,2.0306962
1.272884,1.7468381,1.412183,1.0695153,1.7586343,0.41499203,2.89307,2.3757164,1.4165276,1.1932317,-0.104389265,1.3018589,2.1401014,1.2716981,2.8803144
0.603826,2.025821,1.4096768,0.6599064,1.5871251,-1.069948,2.5698762,2.6765783,1.2415034,0.8650463,-0.9752382,1.3730551,1.848583,1.1809343,2.3802264
0.81500775,1.2781954,0.7372437,0.114772074,0.028060464,-0.24536172,1.5910414,2.319743,0.14591458,-0.12044754,-0.7059756,0.54985166,1.0576979,0.046561956,1.636445
0.3985422,0.6356151,0.070669904,-0.6499326,-0.12422337,-0.45478737,0.8781523,1.6379817,-0.09405637,-0.6567339,-1.0427577,-0.15108198,0.99799657,-0.43111792,1.3989335
1.8112223,1.6775384,1.3932681,1.2755133,0.9430259,1.3943493,1.1896213,2.055075,0.60207856,0.7311428,0.9536658,1.459116,1.1283739,1.3088775,1.5118655
2.112851,1.8741843,1.4853414,1.5588547,1.0260447,1.7222264,1.074332,2.0311632,0.72937375,0.981508,1.4721853,1.471536,1.0578746,1.7026523,1.6085982
2.194787,1.4766692,1.3475487,1.7230831,0.7721017,1.4104462,1.2151673,1.8513764,0.707647,1.0751599,1.579017,1.5401176,0.99904287,1.3721963,1.6300944
1.8735703,1.6722983,1.21401,1.5154753,0.8102242,1.2556167,1.3551921,1.7451854,1.2289913,1.2413992,1.4995352,1.547024,1.1966176,1.4863335,1.6172533
1.8661139,1.9219943,1.3852301,1.5169212,1.0173898,1.2136626,1.2557011,1.9781106,1.232487,1.3609465,1.3801515,1.6594883,1.3586317,1.2983049,1.6544007
0.82187426,1.0354055,0.8507114,0.086119466,-0.28870717,0.33562782,0.7653784,1.6479276,0.53564364,0.2917293,-0.16165395,0.49971592,1.1711679,0.17987518,1.2319239
0.25274113,0.8695908,0.7929275,-0.5289191,-0.2405127,-0.24553372,0.82619005,1.5287137,0.19941643,-0.3077521,-0.8554002,-0.04850837,1.328978,-0.3116319,1.446717
1.8505691,2.2130425,1.7956836,1.4173418,1.5162295,1.4584197,1.5941161,2.1886706,0.8840334,0.81701326,1.0861392,1.5446652,1.8785595,1.4560326,2.2378879
2.1032875,2.3726413,1.9705662,1.6750875,1.63833,1.776635,1.5206454,2.6775365,0.91816545,0.94420844,1.4473599,1.7360848,1.59767,1.6718342,2.077229
2.1518176,2.465988,2.2379742,1.7077938,1.1297675,2.2780318,1.192532,3.002302,1.0816448,0.89402753,1.428844,1.9066145,1.234536,1.9729451,1.6694059
2.1790318,2.2792947,2.170813,1.7027235,0.9322551,2.37226,1.0540158,3.0822294,0.99560744,0.9278389,1.3584217,1.6700046,1.0823088,2.3137853,1.3787018
2.0643623,2.0667667,2.069306,1.4863176,0.39968196,2.1667044,1.293215,2.982351,0.94257194,0.8592775,1.2647388,1.5814424,0.8865345,2.2659903,1.1305265
1.1214803,1.1431319,1.3735865,0.13616192,-0.33417985,0.6989793,0.94968146,2.4017184,0.5597989,0.25550282,-0.08706782,0.40217295,0.6919832,0.7888363,0.8724177
0.5272814,0.9450646,1.3309968,-0.447452,-0.36431432,-0.11798107,0.642165,2.102181,0.46417117,-0.17210408,-0.922861,-0.04640539,0.7595027,0.14369425,1.0049076
2.0283024,2.240096,2.3135457,1.6340318,1.0393903,1.6617104,1.1707778,2.669759,1.3666205,0.8993947,0.94738156,1.7004721,1.2685328,1.7851194,1.5032815
2.26931,2.3892145,2.337517,1.7786512,1.0609123,1.7129235,1.4712218,2.8346734,1.1110444,0.87537813,1.1720402,1.7261941,1.3823566,2.0509079,1.7583127
2.2054877,2.3245058,2.783176,1.7472711,1.2370237,1.8235779,1.6729743,2.9589148,1.0944804,0.86987656,1.1897154,1.8122829,1.1133987,2.1663022,1.5237937
2.1559882,2.2492766,2.651019,1.6820725,1.5165013,1.9304333,1.2542715,2.8830647,1.665525,1.1988668,1.2027295,1.7449803,1.0324692,2.2913334,1.405551
1.9756433,1.8757275,2.3314133,1.5536636,0.83965164,1.6852745,1.1748127,2.3890424,1.536482,0.9596377,1.1360763,1.5456312,1.1504313,1.9308351,1.5041943
1.0121613,0.51554066,1.4778992,0.13416609,-0.36246687,0.28176272,0.86011666,1.3505632,0.47704202,0.07369903,-0.20072214,0.24798547,0.8351728,0.504164,1.1536527
0.5628787,0.19406773,0.9844564,-0.49500602,-0.4730722,-0.41929743,0.6618725,1.047337,0.41250706,-0.27957597,-1.0224748,-0.18183461,0.740916,-0.12692012,1.140024
2.1772625,1.5674967,1.945707,1.447712,1.070291,1.1304002,1.1938674,1.5510167,1.1772827,0.9313279,0.8224621,1.529175,1.1650537,1.399746,1.4356173
2.16256,1.9776045,1.7078274,1.4387506,1.1551087,1.128881,1.2704005,1.2873111,0.8301467,0.91079956,1.2131866,1.511781,1.3559805,1.6511981,1.622086
2.0463324,1.550355,1.3406996,1.4866143,1.0986031,1.0456179,1.3725915,1.167735,0.9701254,1.0648289,1.1495367,1.5829492,1.3898351,1.4587561,1.6422756
1.9303576,1.2081654,1.3146087,1.4212446,1.1585641,1.0820968,1.524042,1.1273696,0.94847924,1.0591937,1.1550133,1.2879894,1.2948666,1.4709212,1.5994518
1.6128474,1.1165658,1.3440297,1.1506858,0.84890383,0.92073125,1.4739684,1.1871712,0.86552495,0.89523506,0.99578774,1.1860693,1.1359775,1.3450519,1.5487461
0.4108011,0.5449095,0.9342388,-0.18428788,-0.27241907,-0.26840982,0.9017279,0.7971795,0.31276438,0.0058081863,-0.34657168,0.19284776,0.87326205,0.16947699,0.9733654
-0.19018035,0.13419236,0.73520535,-0.87173146,-0.48169932,-0.8616692,0.9186236,0.73668027,0.39521706,-0.37470427,-1.0823476,-0.28378272,0.8356643,-0.6691129,1.039175
1.5862651,1.517574,1.3314624,1.1447433,0.9590938,0.79164475,1.9868859,1.7792904,1.1562903,1.189072,0.7183733,1.3951387,1.3305588,0.9617602,1.7615305
1.4897529,1.7376984,1.5704342,1.4859825,1.3152556,0.84376097,2.416464,1.4579692,1.1050481,1.064292,0.8789444,1.6193852,1.742954,1.1710812,2.0794065
1.6822304,1.7962323,1.3961508,1.5265521,1.4840983,0.9610083,2.373008,1.62603,1.2027916,1.2100029,1.0341067,1.7032292,1.9840072,1.2046499,2.19883
1.7819445,2.1133592,1.5368068,1.5826448,1.7591153,1.1387422,2.4475033,1.8530514,1.4964972,1.3638986,1.0955356,1.8394538,2.055717,1.5576135,2.1022513
1.6018949,2.2231162,1.2719007,1.4902074,1.2257149,1.2667826,2.266829,1.8937391,1.5333006,1.3392107,1.0605812,1.8849286,1.8346827,1.7359698,1.8710201
0.5823833,1.1766031,0.24088337,0.037169944,-0.29943728,0.1356051,1.6451848,1.5362339,0.951822,0.44052595,-0.297585,0.6584504,1.3814975,0.55954957,1.2600231
0.11785124,0.30175313,0.14233729,-0.58470803,-0.3254168,-0.6502803,1.0357227,1.0366664,0.7656655,0.24691553,-1.1657249,0.031327505,1.2528112,-0.11231796,1.377058
